image_id,neighbor_rank,neighbor_image_id,embedding_similarity,filtered_jaccard,raw_jaccard,source_filtered_concepts,neighbor_filtered_concepts,source_raw_concepts,neighbor_raw_concepts
img_000084,1,img_001313,0.9843289852142334,1.0,1.0,,,,
img_000084,2,img_001868,0.9840155243873596,1.0,1.0,,,,
img_000084,3,img_001730,0.983997106552124,1.0,1.0,,,,
img_000084,4,img_002441,0.9837096929550171,1.0,1.0,,,,
img_000084,5,img_002815,0.9836262464523315,1.0,1.0,,,,
img_000085,1,img_001546,0.9798657894134521,1.0,1.0,,,,
img_000085,2,img_001726,0.9796556830406189,1.0,1.0,,,,
img_000085,3,img_002824,0.979451060295105,1.0,1.0,,,,
img_000085,4,img_002016,0.9786480665206909,1.0,1.0,,,,
img_000085,5,img_000944,0.978609561920166,1.0,1.0,,,,
img_000086,1,img_002318,0.9764240384101868,1.0,1.0,,,,
img_000086,2,img_000881,0.9763237237930298,1.0,1.0,,,,
img_000086,3,img_001937,0.9757566452026367,1.0,1.0,,,,
img_000086,4,img_001817,0.9755115509033203,1.0,1.0,,,,
img_000086,5,img_000217,0.9753601551055908,1.0,1.0,,,,
img_000087,1,img_000497,0.9785051345825195,1.0,1.0,,,,
img_000087,2,img_000581,0.976717472076416,1.0,1.0,,,,
img_000087,3,img_000544,0.9729580879211426,1.0,1.0,,,,
img_000087,4,img_002758,0.9713948965072632,1.0,1.0,,,,
img_000087,5,img_001768,0.971160888671875,1.0,1.0,,,,
img_000088,1,img_002183,0.9846080541610718,1.0,1.0,,,,
img_000088,2,img_001550,0.9842240810394287,1.0,1.0,,,,
img_000088,3,img_001881,0.9841618537902832,1.0,1.0,,,,
img_000088,4,img_001631,0.9829423427581787,1.0,1.0,,,,
img_000088,5,img_000831,0.9826416969299316,1.0,1.0,,,,
img_000089,1,img_002412,0.9845743179321289,1.0,1.0,,,,
img_000089,2,img_001041,0.983839750289917,1.0,1.0,,,,
img_000089,3,img_000803,0.9827843904495239,1.0,1.0,,,,
img_000089,4,img_002731,0.9826174378395081,1.0,1.0,,,,
img_000089,5,img_001107,0.9825701713562012,1.0,1.0,,,,
img_000090,1,img_002377,0.9859331846237183,1.0,1.0,,,,
img_000090,2,img_001495,0.9849554896354675,1.0,1.0,,,,
img_000090,3,img_000768,0.9847997426986694,1.0,1.0,,,,
img_000090,4,img_000570,0.9847615361213684,1.0,1.0,,,,
img_000090,5,img_000367,0.9846688508987427,1.0,1.0,,,,
img_000091,1,img_000886,0.9777610301971436,1.0,1.0,,,,
img_000091,2,img_002503,0.9742676615715027,1.0,1.0,,,,
img_000091,3,img_001835,0.9741281867027283,1.0,1.0,,,,
img_000091,4,img_000493,0.9725844860076904,1.0,1.0,,,,
img_000091,5,img_000765,0.9720884561538696,1.0,1.0,,,,
img_000092,1,img_002296,0.9832776784896851,1.0,1.0,,,,
img_000092,2,img_002820,0.9823908805847168,1.0,1.0,,,,
img_000092,3,img_000989,0.981887936592102,1.0,1.0,,,,
img_000092,4,img_002285,0.9818482995033264,1.0,1.0,,,,
img_000092,5,img_002857,0.981480598449707,1.0,1.0,,,,
img_000093,1,img_001148,0.965113639831543,1.0,1.0,,,,
img_000093,2,img_001576,0.9612418413162231,1.0,1.0,,,,
img_000093,3,img_002273,0.9597424268722534,1.0,1.0,,,,
img_000093,4,img_001122,0.9596130847930908,1.0,1.0,,,,
img_000093,5,img_001569,0.9564135074615479,1.0,1.0,,,,
img_000094,1,img_001544,0.9824880361557007,1.0,1.0,,,,
img_000094,2,img_002411,0.9781306982040405,1.0,1.0,,,,
img_000094,3,img_000879,0.9781160950660706,1.0,1.0,,,,
img_000094,4,img_001318,0.9775528907775879,1.0,1.0,,,,
img_000094,5,img_000330,0.976544976234436,1.0,1.0,,,,
img_000095,1,img_001574,0.9799487590789795,1.0,1.0,,,,
img_000095,2,img_002971,0.9789519309997559,1.0,1.0,,,,
img_000095,3,img_001824,0.9781323671340942,1.0,1.0,,,,
img_000095,4,img_000374,0.9772747159004211,1.0,1.0,,,,
img_000095,5,img_000797,0.9771983623504639,1.0,1.0,,,,
img_000096,1,img_002137,0.9753814339637756,1.0,1.0,,,,
img_000096,2,img_000013,0.974945068359375,1.0,1.0,,,,
img_000096,3,img_001237,0.9746283888816833,1.0,1.0,,,,
img_000096,4,img_002277,0.9743781089782715,1.0,1.0,,,,
img_000096,5,img_001910,0.9739757776260376,1.0,1.0,,,,
img_000097,1,img_002839,0.9852735996246338,1.0,1.0,,,,
img_000097,2,img_002500,0.9851350784301758,1.0,1.0,,,,
img_000097,3,img_000570,0.9850486516952515,1.0,1.0,,,,
img_000097,4,img_000171,0.9848388433456421,1.0,1.0,,,,
img_000097,5,img_002613,0.9845319986343384,1.0,1.0,,,,
img_000098,1,img_002317,0.9878325462341309,1.0,1.0,,,,
img_000098,2,img_000857,0.9867871403694153,1.0,1.0,,,,
img_000098,3,img_001778,0.9864523410797119,1.0,1.0,,,,
img_000098,4,img_002594,0.9862183332443237,1.0,1.0,,,,
img_000098,5,img_001890,0.986204981803894,1.0,1.0,,,,
img_000099,1,img_000972,0.9761593341827393,1.0,1.0,,,,
img_000099,2,img_002343,0.9755302667617798,1.0,1.0,,,,
img_000099,3,img_000649,0.9744124412536621,1.0,1.0,,,,
img_000099,4,img_000808,0.9739747047424316,1.0,1.0,,,,
img_000099,5,img_002609,0.9728689193725586,1.0,1.0,,,,
img_000100,1,img_000764,0.9857969284057617,1.0,1.0,,,,
img_000100,2,img_002125,0.984965980052948,1.0,1.0,,,,
img_000100,3,img_000808,0.9847376346588135,1.0,1.0,,,,
img_000100,4,img_002795,0.9846612215042114,1.0,1.0,,,,
img_000100,5,img_001951,0.9843002557754517,1.0,1.0,,,,
img_000101,1,img_001083,0.9774246215820312,1.0,1.0,,,,
img_000101,2,img_002800,0.9770063161849976,1.0,1.0,,,,
img_000101,3,img_000045,0.9768636226654053,1.0,1.0,,,,
img_000101,4,img_000322,0.9765275716781616,1.0,1.0,,,,
img_000101,5,img_002436,0.9763703942298889,1.0,1.0,,,,
img_000102,1,img_001367,0.989649772644043,1.0,1.0,,,,
img_000102,2,img_002576,0.9891870021820068,1.0,1.0,,,,
img_000102,3,img_000274,0.9891668558120728,1.0,1.0,,,,
img_000102,4,img_002047,0.9888189435005188,1.0,1.0,,,,
img_000102,5,img_000601,0.9879764914512634,1.0,1.0,,,,
img_000103,1,img_002781,0.9564347267150879,1.0,1.0,,,,
img_000103,2,img_000895,0.9545807838439941,1.0,1.0,,,,
img_000103,3,img_002843,0.9473055005073547,1.0,1.0,,,,
img_000103,4,img_001399,0.9466238021850586,1.0,1.0,,,,
img_000103,5,img_001771,0.9465749859809875,1.0,1.0,,,,
img_000104,1,img_001827,0.9842323064804077,1.0,1.0,,,,
img_000104,2,img_002696,0.9817686080932617,1.0,1.0,,,,
img_000104,3,img_001248,0.9810964465141296,1.0,1.0,,,,
img_000104,4,img_002472,0.9801371097564697,1.0,1.0,,,,
img_000104,5,img_002671,0.9798945188522339,1.0,1.0,,,,
img_000105,1,img_001208,0.9883441925048828,1.0,1.0,,,,
img_000105,2,img_000016,0.9881584644317627,1.0,1.0,,,,
img_000105,3,img_000348,0.988097071647644,1.0,1.0,,,,
img_000105,4,img_000663,0.9879658222198486,1.0,1.0,,,,
img_000105,5,img_000574,0.9878365397453308,1.0,1.0,,,,
img_000106,1,img_000751,0.9297245740890503,1.0,1.0,,,,
img_000106,2,img_002639,0.9211639761924744,1.0,1.0,,,,
img_000106,3,img_000499,0.9156633615493774,1.0,1.0,,,,
img_000106,4,img_001754,0.9148808717727661,1.0,1.0,,,,
img_000106,5,img_002570,0.9128506183624268,1.0,1.0,,,,
img_000107,1,img_002287,0.9821028709411621,1.0,1.0,,,,
img_000107,2,img_002382,0.9812576770782471,1.0,1.0,,,,
img_000107,3,img_002654,0.981239378452301,1.0,1.0,,,,
img_000107,4,img_001530,0.9807637333869934,1.0,1.0,,,,
img_000107,5,img_000201,0.9807085990905762,1.0,1.0,,,,
img_000108,1,img_002397,0.9924784898757935,1.0,1.0,,,,
img_000108,2,img_001818,0.9920954704284668,1.0,1.0,,,,
img_000108,3,img_001367,0.9912538528442383,1.0,1.0,,,,
img_000108,4,img_002960,0.9905468225479126,1.0,1.0,,,,
img_000108,5,img_000267,0.9903947114944458,1.0,1.0,,,,
img_000109,1,img_000427,0.9882376790046692,1.0,1.0,,,,
img_000109,2,img_000224,0.9879764318466187,1.0,1.0,,,,
img_000109,3,img_002840,0.9877844452857971,1.0,1.0,,,,
img_000109,4,img_001467,0.9874129891395569,1.0,1.0,,,,
img_000109,5,img_001692,0.987282395362854,1.0,1.0,,,,
img_000110,1,img_002262,0.9860824346542358,1.0,1.0,,,,
img_000110,2,img_001823,0.9857579469680786,1.0,1.0,,,,
img_000110,3,img_002532,0.9855791330337524,1.0,1.0,,,,
img_000110,4,img_002377,0.9850587844848633,1.0,1.0,,,,
img_000110,5,img_000687,0.9844710230827332,1.0,1.0,,,,
img_000111,1,img_000640,0.9873561859130859,1.0,1.0,,,,
img_000111,2,img_001307,0.9872829914093018,1.0,1.0,,,,
img_000111,3,img_001899,0.9863186478614807,1.0,1.0,,,,
img_000111,4,img_000905,0.9862186908721924,1.0,1.0,,,,
img_000111,5,img_000956,0.9861843585968018,1.0,1.0,,,,
img_000112,1,img_002532,0.9903351068496704,1.0,1.0,,,,
img_000112,2,img_002977,0.9865378141403198,1.0,1.0,,,,
img_000112,3,img_000148,0.9865313768386841,1.0,1.0,,,,
img_000112,4,img_002428,0.9863659143447876,1.0,1.0,,,,
img_000112,5,img_000557,0.9854342937469482,1.0,1.0,,,,
img_000113,1,img_000111,0.9854779243469238,1.0,1.0,,,,
img_000113,2,img_001899,0.9854023456573486,1.0,1.0,,,,
img_000113,3,img_000905,0.9850021600723267,1.0,1.0,,,,
img_000113,4,img_002718,0.9847105741500854,1.0,1.0,,,,
img_000113,5,img_002022,0.9846053123474121,1.0,1.0,,,,
img_000114,1,img_002150,0.9906526803970337,1.0,1.0,,,,
img_000114,2,img_002017,0.9900966882705688,1.0,1.0,,,,
img_000114,3,img_000991,0.9899489879608154,1.0,1.0,,,,
img_000114,4,img_002458,0.9895691871643066,1.0,1.0,,,,
img_000114,5,img_002021,0.9890750646591187,1.0,1.0,,,,
img_000115,1,img_000352,0.9884433746337891,1.0,1.0,,,,
img_000115,2,img_001839,0.9883488416671753,1.0,1.0,,,,
img_000115,3,img_000598,0.9873935580253601,1.0,1.0,,,,
img_000115,4,img_001251,0.9872273206710815,1.0,1.0,,,,
img_000115,5,img_000190,0.9869456887245178,1.0,1.0,,,,
img_000116,1,img_002873,0.9790809154510498,1.0,1.0,,,,
img_000116,2,img_001836,0.9771032333374023,1.0,1.0,,,,
img_000116,3,img_002285,0.9769778847694397,1.0,1.0,,,,
img_000116,4,img_001851,0.9761525392532349,1.0,1.0,,,,
img_000116,5,img_001971,0.9753395318984985,1.0,1.0,,,,
img_000117,1,img_000537,0.983798623085022,1.0,1.0,,,,
img_000117,2,img_002199,0.9830233454704285,1.0,1.0,,,,
img_000117,3,img_000188,0.980604887008667,1.0,1.0,,,,
img_000117,4,img_001975,0.9803929924964905,1.0,1.0,,,,
img_000117,5,img_002237,0.9800165891647339,1.0,1.0,,,,
img_000118,1,img_002610,0.9894412159919739,1.0,1.0,,,,
img_000118,2,img_000348,0.9892001152038574,1.0,1.0,,,,
img_000118,3,img_000974,0.9881506562232971,1.0,1.0,,,,
img_000118,4,img_001217,0.9873771071434021,1.0,1.0,,,,
img_000118,5,img_001046,0.9871693253517151,1.0,1.0,,,,
img_000119,1,img_002861,0.9910340309143066,1.0,1.0,,,,
img_000119,2,img_002389,0.9906460046768188,1.0,1.0,,,,
img_000119,3,img_002840,0.9903073310852051,1.0,1.0,,,,
img_000119,4,img_001423,0.9900084733963013,1.0,1.0,,,,
img_000119,5,img_002348,0.9896637201309204,1.0,1.0,,,,
img_000120,1,img_000927,0.9860843420028687,1.0,1.0,,,,
img_000120,2,img_002312,0.9856641292572021,1.0,1.0,,,,
img_000120,3,img_000224,0.9851888418197632,1.0,1.0,,,,
img_000120,4,img_002317,0.984600305557251,1.0,1.0,,,,
img_000120,5,img_002003,0.9844356775283813,1.0,1.0,,,,
img_000121,1,img_002262,0.9872143864631653,1.0,1.0,,,,
img_000121,2,img_000956,0.9870549440383911,1.0,1.0,,,,
img_000121,3,img_000148,0.9860469698905945,1.0,1.0,,,,
img_000121,4,img_001492,0.9856166839599609,1.0,1.0,,,,
img_000121,5,img_000894,0.9854282140731812,1.0,1.0,,,,
img_000122,1,img_001025,0.9748848676681519,1.0,1.0,,,,
img_000122,2,img_000538,0.9727926254272461,1.0,1.0,,,,
img_000122,3,img_002169,0.9724191427230835,1.0,1.0,,,,
img_000122,4,img_001959,0.9719377756118774,1.0,1.0,,,,
img_000122,5,img_000669,0.9717754125595093,1.0,1.0,,,,
img_000123,1,img_000125,0.9867862462997437,1.0,1.0,,,,
img_000123,2,img_002159,0.9858695268630981,1.0,1.0,,,,
img_000123,3,img_000583,0.9858088493347168,1.0,1.0,,,,
img_000123,4,img_000323,0.9847052097320557,1.0,1.0,,,,
img_000123,5,img_001219,0.9846982955932617,1.0,1.0,,,,
img_000124,1,img_000726,0.9827221632003784,1.0,1.0,,,,
img_000124,2,img_002308,0.9816420078277588,1.0,1.0,,,,
img_000124,3,img_002586,0.9814752340316772,1.0,1.0,,,,
img_000124,4,img_001360,0.9813963174819946,1.0,1.0,,,,
img_000124,5,img_001307,0.9810523986816406,1.0,1.0,,,,
img_000125,1,img_002159,0.9900773763656616,1.0,1.0,,,,
img_000125,2,img_001932,0.9899150133132935,1.0,1.0,,,,
img_000125,3,img_000927,0.9897136688232422,1.0,1.0,,,,
img_000125,4,img_001500,0.989671528339386,1.0,1.0,,,,
img_000125,5,img_000565,0.989620566368103,1.0,1.0,,,,
img_000126,1,img_002481,0.9855211973190308,1.0,1.0,,,,
img_000126,2,img_000570,0.9848796129226685,1.0,1.0,,,,
img_000126,3,img_000894,0.9846007823944092,1.0,1.0,,,,
img_000126,4,img_002529,0.9834728240966797,1.0,1.0,,,,
img_000126,5,img_000211,0.9831250905990601,1.0,1.0,,,,
img_000127,1,img_000625,0.9671550989151001,1.0,1.0,,,,
img_000127,2,img_000357,0.9660188555717468,1.0,1.0,,,,
img_000127,3,img_002800,0.9655853509902954,1.0,1.0,,,,
img_000127,4,img_002542,0.9635024666786194,1.0,1.0,,,,
img_000127,5,img_002331,0.9634572267532349,1.0,1.0,,,,
img_000128,1,img_000205,0.9772230386734009,1.0,1.0,,,,
img_000128,2,img_002607,0.9770404100418091,1.0,1.0,,,,
img_000128,3,img_001237,0.9753551483154297,1.0,1.0,,,,
img_000128,4,img_002137,0.9728970527648926,1.0,1.0,,,,
img_000128,5,img_001735,0.9716163873672485,1.0,1.0,,,,
img_000129,1,img_002970,0.977929949760437,1.0,1.0,,,,
img_000129,2,img_000126,0.9758124351501465,1.0,1.0,,,,
img_000129,3,img_001529,0.9752983450889587,1.0,1.0,,,,
img_000129,4,img_000211,0.9749435186386108,1.0,1.0,,,,
img_000129,5,img_001080,0.9747525453567505,1.0,1.0,,,,
img_000130,1,img_002266,0.9832674264907837,1.0,1.0,,,,
img_000130,2,img_000640,0.9832109808921814,1.0,1.0,,,,
img_000130,3,img_001998,0.9827511310577393,1.0,1.0,,,,
img_000130,4,img_000323,0.9824274778366089,1.0,1.0,,,,
img_000130,5,img_001824,0.9824151992797852,1.0,1.0,,,,
img_000131,1,img_001089,0.978223979473114,1.0,1.0,,,,
img_000131,2,img_001378,0.9778620004653931,1.0,1.0,,,,
img_000131,3,img_002466,0.9763268232345581,1.0,1.0,,,,
img_000131,4,img_002753,0.9761115908622742,1.0,1.0,,,,
img_000131,5,img_000384,0.9749947190284729,1.0,1.0,,,,
img_000132,1,img_002111,0.9830830097198486,1.0,1.0,,,,
img_000132,2,img_002257,0.9812631607055664,1.0,1.0,,,,
img_000132,3,img_000246,0.976691484451294,1.0,1.0,,,,
img_000132,4,img_001455,0.9756791591644287,1.0,1.0,,,,
img_000132,5,img_001113,0.9749741554260254,1.0,1.0,,,,
img_000133,1,img_000619,0.935498833656311,0.0,1.0,left lung opacity,,,
img_000133,2,img_000292,0.9304097890853882,0.0,1.0,left lung opacity,,,
img_000133,3,img_002289,0.930016279220581,0.0,1.0,left lung opacity,,,
img_000133,4,img_000085,0.929783821105957,0.0,1.0,left lung opacity,,,
img_000133,5,img_000889,0.9297398924827576,0.0,1.0,left lung opacity,,,
img_000134,1,img_002627,0.9842612743377686,1.0,1.0,,,,
img_000134,2,img_000112,0.9804092049598694,1.0,1.0,,,,
img_000134,3,img_001779,0.9803861975669861,1.0,1.0,,,,
img_000134,4,img_001123,0.9800351858139038,1.0,1.0,,,,
img_000134,5,img_002428,0.9795907139778137,1.0,1.0,,,,
img_000135,1,img_001880,0.9633287787437439,1.0,1.0,,,,
img_000135,2,img_000043,0.9629767537117004,1.0,1.0,,,,
img_000135,3,img_000888,0.9625296592712402,1.0,1.0,,,,
img_000135,4,img_001237,0.9608448147773743,1.0,1.0,,,,
img_000135,5,img_002281,0.9590886235237122,1.0,1.0,,,,
img_000136,1,img_000141,0.9772723913192749,1.0,1.0,,,,
img_000136,2,img_000628,0.9764813184738159,1.0,1.0,,,,
img_000136,3,img_001638,0.9747268557548523,1.0,1.0,,,,
img_000136,4,img_001021,0.9744037389755249,1.0,1.0,,,,
img_000136,5,img_001018,0.974122166633606,1.0,1.0,,,,
img_000137,1,img_001655,0.9894040822982788,1.0,1.0,,,,
img_000137,2,img_000894,0.9861313700675964,1.0,1.0,,,,
img_000137,3,img_000333,0.9857162237167358,1.0,1.0,,,,
img_000137,4,img_000813,0.9853888750076294,1.0,1.0,,,,
img_000137,5,img_001633,0.9849473237991333,1.0,1.0,,,,
img_000138,1,img_002543,0.9829030632972717,1.0,1.0,,,,
img_000138,2,img_000245,0.9805119037628174,1.0,1.0,,,,
img_000138,3,img_000336,0.9801912903785706,1.0,1.0,,,,
img_000138,4,img_001363,0.9799181222915649,1.0,1.0,,,,
img_000138,5,img_001262,0.9794360399246216,1.0,1.0,,,,
img_000139,1,img_002251,0.9651073813438416,1.0,1.0,,,,
img_000139,2,img_001122,0.9617490768432617,1.0,1.0,,,,
img_000139,3,img_000091,0.9609165191650391,1.0,1.0,,,,
img_000139,4,img_002041,0.9597853422164917,1.0,1.0,,,,
img_000139,5,img_002245,0.9574463367462158,1.0,1.0,,,,
img_000140,1,img_002824,0.9698688983917236,1.0,1.0,,,,
img_000140,2,img_001708,0.9686270952224731,1.0,1.0,,,,
img_000140,3,img_000625,0.9677605032920837,1.0,1.0,,,,
img_000140,4,img_002139,0.9663987755775452,1.0,1.0,,,,
img_000140,5,img_002436,0.9663928747177124,1.0,1.0,,,,
img_000141,1,img_000650,0.9802285432815552,1.0,1.0,,,,
img_000141,2,img_002411,0.9790962338447571,1.0,1.0,,,,
img_000141,3,img_002806,0.9782994985580444,1.0,1.0,,,,
img_000141,4,img_002599,0.9782607555389404,1.0,1.0,,,,
img_000141,5,img_000136,0.9772723913192749,1.0,1.0,,,,
img_000142,1,img_000483,0.9818258285522461,1.0,1.0,,,,
img_000142,2,img_002088,0.9815728664398193,1.0,1.0,,,,
img_000142,3,img_000009,0.9814292192459106,1.0,1.0,,,,
img_000142,4,img_000460,0.9803352355957031,1.0,1.0,,,,
img_000142,5,img_001012,0.9789081811904907,1.0,1.0,,,,
img_000143,1,img_000204,0.9841036200523376,1.0,1.0,,,,
img_000143,2,img_002450,0.9837617874145508,1.0,1.0,,,,
img_000143,3,img_000825,0.9814121723175049,1.0,1.0,,,,
img_000143,4,img_000210,0.9810868501663208,1.0,1.0,,,,
img_000143,5,img_000965,0.980805516242981,1.0,1.0,,,,
img_000144,1,img_001071,0.9822902679443359,1.0,1.0,,,,
img_000144,2,img_000905,0.9820707440376282,1.0,1.0,,,,
img_000144,3,img_000973,0.9814320802688599,1.0,1.0,,,,
img_000144,4,img_002458,0.9807814359664917,1.0,1.0,,,,
img_000144,5,img_000974,0.9801474213600159,1.0,1.0,,,,
img_000145,1,img_000031,0.9736422300338745,1.0,1.0,,,,
img_000145,2,img_001542,0.9732987880706787,1.0,1.0,,,,
img_000145,3,img_000493,0.9730732440948486,1.0,1.0,,,,
img_000145,4,img_002331,0.9717378616333008,1.0,1.0,,,,
img_000145,5,img_002740,0.9715769290924072,1.0,1.0,,,,
img_000146,1,img_000326,0.97283935546875,1.0,1.0,,,,
img_000146,2,img_002849,0.9724825024604797,1.0,1.0,,,,
img_000146,3,img_002661,0.9723895192146301,1.0,1.0,,,,
img_000146,4,img_001923,0.9718352556228638,1.0,1.0,,,,
img_000146,5,img_001134,0.9710766077041626,1.0,1.0,,,,
img_000147,1,img_001143,0.9853641986846924,1.0,1.0,,,,
img_000147,2,img_000918,0.9852732419967651,1.0,1.0,,,,
img_000147,3,img_002953,0.9851032495498657,1.0,1.0,,,,
img_000147,4,img_001778,0.9848651885986328,1.0,1.0,,,,
img_000147,5,img_001964,0.983649492263794,1.0,1.0,,,,
img_000148,1,img_002532,0.9889507293701172,1.0,1.0,,,,
img_000148,2,img_000642,0.9886102080345154,1.0,1.0,,,,
img_000148,3,img_000813,0.9883832931518555,1.0,1.0,,,,
img_000148,4,img_002983,0.988129734992981,1.0,1.0,,,,
img_000148,5,img_002523,0.9875415563583374,1.0,1.0,,,,
img_000149,1,img_001010,0.9791791439056396,1.0,1.0,,,,
img_000149,2,img_002988,0.9785258173942566,1.0,1.0,,,,
img_000149,3,img_000438,0.9760996103286743,1.0,1.0,,,,
img_000149,4,img_000613,0.9729803800582886,1.0,1.0,,,,
img_000149,5,img_000176,0.9729534387588501,1.0,1.0,,,,
img_000150,1,img_000861,0.9856128096580505,1.0,1.0,,,,
img_000150,2,img_000237,0.9838327169418335,1.0,1.0,,,,
img_000150,3,img_000974,0.9829342365264893,1.0,1.0,,,,
img_000150,4,img_002505,0.9825319051742554,1.0,1.0,,,,
img_000150,5,img_002577,0.9810872077941895,1.0,1.0,,,,
img_000151,1,img_000270,0.9828017950057983,1.0,1.0,,,,
img_000151,2,img_002526,0.9824421405792236,1.0,1.0,,,,
img_000151,3,img_000327,0.9820830821990967,1.0,1.0,,,,
img_000151,4,img_002167,0.9817836284637451,1.0,1.0,,,,
img_000151,5,img_002321,0.9817203283309937,1.0,1.0,,,,
img_000152,1,img_001753,0.9814350605010986,1.0,1.0,,,,
img_000152,2,img_000648,0.9796326160430908,1.0,1.0,,,,
img_000152,3,img_000166,0.9793550968170166,1.0,1.0,,,,
img_000152,4,img_001472,0.9787855744361877,1.0,1.0,,,,
img_000152,5,img_000928,0.9785336256027222,1.0,1.0,,,,
img_000153,1,img_002541,0.9833956956863403,1.0,1.0,,,,
img_000153,2,img_000631,0.9824789762496948,1.0,1.0,,,,
img_000153,3,img_000015,0.9793716669082642,1.0,1.0,,,,
img_000153,4,img_001750,0.9790128469467163,1.0,1.0,,,,
img_000153,5,img_000471,0.9788463115692139,1.0,1.0,,,,
img_000154,1,img_002661,0.9821226000785828,1.0,1.0,,,,
img_000154,2,img_001781,0.9775151610374451,1.0,1.0,,,,
img_000154,3,img_001790,0.975497841835022,1.0,1.0,,,,
img_000154,4,img_000537,0.9749945998191833,1.0,1.0,,,,
img_000154,5,img_001137,0.9742037057876587,1.0,1.0,,,,
img_000155,1,img_001797,0.9697513580322266,1.0,1.0,,,,
img_000155,2,img_001970,0.9690144062042236,1.0,1.0,,,,
img_000155,3,img_000761,0.9677087068557739,1.0,1.0,,,,
img_000155,4,img_001407,0.9666894674301147,1.0,1.0,,,,
img_000155,5,img_001842,0.9666672945022583,1.0,1.0,,,,
img_000156,1,img_002230,0.9776515960693359,1.0,1.0,,,,
img_000156,2,img_001268,0.975592851638794,1.0,1.0,,,,
img_000156,3,img_002536,0.9733595848083496,1.0,1.0,,,,
img_000156,4,img_001415,0.9717316031455994,1.0,1.0,,,,
img_000156,5,img_002632,0.9716442823410034,1.0,1.0,,,,
img_000157,1,img_002306,0.9532889127731323,1.0,1.0,,,,
img_000157,2,img_000183,0.9497464299201965,1.0,1.0,,,,
img_000157,3,img_000549,0.948764443397522,1.0,1.0,,,,
img_000157,4,img_000736,0.9483582973480225,1.0,1.0,,,,
img_000157,5,img_001856,0.9477512836456299,1.0,1.0,,,,
img_000158,1,img_002509,0.9784563183784485,1.0,1.0,,,,
img_000158,2,img_001360,0.9766144156455994,1.0,1.0,,,,
img_000158,3,img_000581,0.9759862422943115,1.0,1.0,,,,
img_000158,4,img_002011,0.9759315848350525,1.0,1.0,,,,
img_000158,5,img_002906,0.9747694730758667,1.0,1.0,,,,
img_000159,1,img_001617,0.9687087535858154,1.0,1.0,,,,
img_000159,2,img_001361,0.9674513339996338,1.0,1.0,,,,
img_000159,3,img_001653,0.966510534286499,1.0,1.0,,,,
img_000159,4,img_002496,0.9662041664123535,1.0,1.0,,,,
img_000159,5,img_002907,0.9655288457870483,1.0,1.0,,,,
img_000160,1,img_001880,0.9730129241943359,1.0,1.0,,,,
img_000160,2,img_001469,0.9698281288146973,1.0,1.0,,,,
img_000160,3,img_002244,0.9689489603042603,1.0,1.0,,,,
img_000160,4,img_001796,0.9667315483093262,1.0,1.0,,,,
img_000160,5,img_000880,0.9658546447753906,1.0,1.0,,,,
img_000161,1,img_001080,0.9685982465744019,1.0,1.0,,,,
img_000161,2,img_001727,0.968413233757019,1.0,1.0,,,,
img_000161,3,img_000941,0.9678786993026733,1.0,1.0,,,,
img_000161,4,img_001437,0.9667023420333862,1.0,1.0,,,,
img_000161,5,img_000063,0.9664897918701172,1.0,1.0,,,,
img_000162,1,img_002144,0.9837846755981445,1.0,1.0,,,,
img_000162,2,img_001492,0.9835821390151978,1.0,1.0,,,,
img_000162,3,img_002378,0.9823113679885864,1.0,1.0,,,,
img_000162,4,img_000773,0.9822854995727539,1.0,1.0,,,,
img_000162,5,img_000514,0.9820696115493774,1.0,1.0,,,,
img_000163,1,img_000225,0.9854899048805237,1.0,1.0,,,,
